,ast,bs,defr,dk,dkA,ef,fb,fg,fgA,fgtA,fo,foul,ft,ftA,gd,offr,pp,ppA,pscore,stl,tf,threep,threepA,to,wft,woft,rb,score,trueShooting,astRatio,rebRatio,home_away,gmkey,tcode
78,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,1.0000,1.6667,0.0000,2.3333,0.0000,0.0000,0.3333,0.0000,0.3333,0.6667,0.6667,1.0000,0.0000,0.3333,0.6667,0.6667,1.3333,1.0000,0.0000,1.6667,0.16666666666666666,21.428571383158367,0.0,2,S17G01N40,30
79,2.6667,1.0000,3.0000,0.0000,0.0000,0.0000,0.0000,3.3333,4.0000,5.6667,0.0000,2.0000,3.3333,4.0000,0.0000,1.6667,3.3333,4.0000,6.6667,1.0000,0.0000,0.6667,1.6667,2.6667,0.6667,1.3333,4.6667,12.0000,0.553021252155304,11.913489500681559,297.51711018880206,1,S17G01N40,50
80,2.6667,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.6667,1.0000,2.0000,0.0000,2.3333,0.3333,1.0000,0.0000,0.0000,0.6667,1.0000,1.3333,0.6667,0.0000,0.0000,1.0000,1.0000,0.3333,2.0000,1.0000,1.6667,0.11384335160255432,46.80523427327474,132.31846618652344,1,S17G01N41,35
81,2.5000,0.0000,3.5000,0.0000,0.0000,0.0000,0.0000,4.5000,9.5000,11.0000,0.0000,2.5000,2.5000,4.0000,0.0000,1.0000,4.5000,9.0000,9.0000,1.5000,0.0000,1.0000,1.5000,0.5000,0.5000,2.0000,4.5000,14.5000,0.6695015728473663,22.084806442260742,448.1903533935547,2,S17G01N41,70
82,1.6667,0.3333,4.0000,0.0000,0.0000,0.0000,0.0000,4.6667,7.3333,10.6667,0.0000,2.3333,2.6667,3.6667,0.3333,0.6667,3.6667,5.3333,7.3333,1.0000,0.0000,1.0000,3.3333,0.3333,1.3333,1.0000,4.6667,15.0000,0.5990548133850098,11.622648398081461,452.1792399088542,1,S17G01N42,06
83,3.0000,0.5000,7.0000,0.5000,0.5000,0.0000,0.0000,6.0000,9.5000,12.5000,0.0000,3.5000,2.0000,2.0000,0.0000,2.5000,5.0000,7.0000,10.0000,0.0000,0.0000,2.5000,3.0000,3.0000,1.0000,2.5000,9.5000,21.5000,0.83299520611763,17.821836471557617,696.7944488525391,2,S17G01N42,55
84,2.6667,0.6667,3.0000,0.6667,0.6667,0.0000,0.0000,4.3333,6.6667,8.6667,0.0000,2.0000,2.0000,2.6667,0.0000,1.0000,3.6667,5.6667,7.3333,1.0000,0.0000,1.0000,2.0000,2.3333,1.3333,0.6667,4.0000,13.6667,0.7356907327969869,18.45891348520915,289.09422810872394,2,S17G01N43,10
85,1.3333,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1.3333,3.0000,3.6667,0.0000,2.3333,0.6667,1.0000,0.3333,0.3333,0.3333,1.3333,0.6667,2.0000,0.0000,0.3333,0.6667,1.6667,1.3333,1.0000,3.3333,4.3333,0.3568924268086751,37.8136199315389,370.27061971028644,1,S17G01N43,30
86,2.6667,0.0000,3.0000,0.3333,0.3333,0.0000,0.0000,3.6667,5.6667,8.6667,0.0000,2.3333,2.0000,2.3333,0.0000,2.0000,3.0000,3.6667,6.0000,1.0000,0.0000,0.6667,3.0000,1.3333,1.3333,1.0000,5.0000,11.3333,0.4115102291107178,17.41655158996582,311.94031778971356,2,S17G01N44,60
87,2.3333,1.0000,2.3333,0.6667,0.6667,0.0000,0.0000,4.3333,5.6667,7.6667,0.0000,2.6667,0.0000,0.0000,0.0000,0.6667,3.3333,4.0000,6.6667,1.3333,0.0000,0.6667,2.0000,2.0000,1.0000,1.6667,3.0000,10.6667,0.4696969787279765,43.333333333333336,214.34317016601562,1,S17G01N44,65
88,1.3333,1.6667,5.0000,0.0000,0.6667,0.0000,0.0000,3.3333,8.0000,9.6667,0.0000,2.6667,5.3333,6.6667,0.0000,2.0000,3.0000,7.0000,6.0000,1.0000,0.0000,0.6667,1.6667,3.0000,1.3333,1.3333,7.0000,14.0000,0.5918660362561544,12.265412012736002,521.5712941487631,2,S17G01N45,16
89,0.0000,1.5000,4.5000,1.0000,1.0000,0.0000,0.0000,4.5000,9.0000,9.0000,0.0000,3.5000,2.0000,3.5000,0.5000,2.0000,4.5000,8.0000,9.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2.0000,1.5000,6.5000,11.0000,0.2609108090400696,0.0,630.7166290283203,1,S17G01N45,70
90,1.5000,0.5000,4.0000,0.0000,0.0000,0.0000,0.0000,4.0000,4.5000,4.5000,0.0000,2.5000,1.0000,1.5000,0.5000,1.0000,4.0000,4.5000,8.0000,0.0000,0.0000,0.0000,0.0000,1.5000,2.5000,0.0000,5.0000,9.0000,0.4360465109348297,31.983240127563477,429.9183044433594,2,S17G01N46,50
91,4.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1.5000,4.0000,5.0000,0.0000,2.5000,1.0000,1.0000,0.0000,0.5000,1.5000,3.0000,3.0000,1.0000,0.0000,0.5000,1.0000,1.5000,1.5000,1.0000,3.5000,5.5000,0.5443438589572906,36.63052749633789,238.80299377441406,1,S17G01N46,55
92,1.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,0.0000,0.5000,0.5000,0.0000,0.0,30.0,74.71410369873047,2,S17G01N47,35
93,0.6667,0.0000,2.6667,0.6667,0.6667,0.0000,0.0000,3.3333,5.0000,6.0000,0.0000,1.6667,2.3333,3.0000,0.0000,1.0000,3.0000,4.0000,6.0000,1.0000,0.0000,0.3333,1.0000,1.0000,1.0000,0.6667,3.6667,10.0000,0.47276373704274494,5.977148532867432,312.3215077718099,1,S17G01N47,60
94,0.5000,0.5000,2.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4.0000,4.5000,0.0000,2.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.5000,0.0000,0.5000,0.5000,1.0000,0.5000,2.0000,2.5000,5.5000,0.5833333432674408,10.0,227.02989959716797,1,S17G01N48,06
95,1.6667,1.6667,3.0000,0.0000,0.0000,0.0000,0.0000,5.0000,7.6667,8.0000,0.0000,2.6667,2.0000,2.6667,0.0000,2.3333,1.6667,2.0000,3.3333,1.0000,0.0000,0.3333,0.3333,1.3333,0.3333,2.3333,5.3333,13.0000,0.4701532522837321,28.24517313639323,443.5767110188802,2,S17G01N48,65
96,2.6667,0.3333,4.0000,0.3333,0.3333,0.0000,0.0000,2.6667,6.0000,7.0000,0.0000,3.6667,0.6667,2.3333,0.6667,0.3333,2.6667,5.6667,5.3333,1.3333,0.0000,0.0000,1.0000,1.3333,3.0000,0.6667,4.3333,6.0000,0.23255813121795654,16.585514704386394,426.0043487548828,1,S17G01N49,10
97,1.0000,0.0000,3.3333,0.0000,0.0000,0.0000,0.0000,1.0000,2.6667,2.6667,0.0000,2.0000,1.3333,1.3333,0.3333,0.3333,1.0000,1.3333,2.0000,0.3333,0.0000,0.0000,0.0000,1.6667,1.6667,0.3333,3.6667,3.3333,0.30834977825482685,14.285714467366537,279.9047495524089,2,S17G01N49,30
98,2.5000,1.0000,1.5000,0.5000,0.5000,0.0000,0.0000,2.5000,3.5000,4.0000,0.0000,3.0000,2.0000,4.0000,0.0000,0.0000,1.5000,1.5000,3.0000,0.5000,0.0000,0.0000,0.5000,0.0000,2.5000,0.5000,1.5000,7.0000,0.363070547580719,38.71285533905029,171.12672805786133,2,S17G01N50,06
99,1.0000,0.5000,0.5000,0.0000,0.0000,0.5000,0.0000,3.0000,3.0000,3.0000,0.0000,1.5000,1.0000,1.0000,0.0000,3.0000,3.0000,3.0000,6.0000,0.0000,0.5000,0.0000,0.0000,0.5000,0.5000,1.0000,3.5000,7.0000,0.5087209343910217,10.12145709991455,238.1443328857422,1,S17G01N50,50
100,4.6667,0.6667,5.0000,0.3333,0.3333,0.0000,0.0000,3.6667,6.3333,10.6667,0.0000,2.3333,3.3333,4.6667,0.0000,1.6667,3.3333,5.3333,6.6667,1.3333,0.0000,1.6667,4.3333,2.0000,0.3333,2.0000,6.6667,15.6667,0.6184109449386597,21.570587793986004,617.5282185872396,1,S17G01N51,16
101,0.0000,1.5000,4.0000,1.0000,1.0000,0.0000,0.0000,3.5000,5.5000,7.0000,0.0000,3.0000,3.5000,4.0000,0.0000,2.0000,3.5000,4.5000,7.0000,1.5000,0.0000,1.0000,1.5000,2.5000,3.0000,0.0000,6.0000,13.5000,0.745659738779068,0.0,552.8196105957031,2,S17G01N51,70
102,2.3333,0.3333,1.6667,0.6667,0.6667,0.0000,0.0000,4.0000,6.0000,7.0000,0.0000,2.6667,1.3333,1.6667,0.0000,0.3333,3.3333,4.6667,6.6667,0.0000,0.0000,0.3333,1.0000,1.0000,2.0000,0.6667,2.0000,10.3333,0.3976897597312927,19.243499120076496,160.46920776367188,2,S17G01N52,35
103,4.0000,0.0000,4.0000,0.0000,0.0000,0.0000,0.0000,2.0000,3.0000,4.5000,0.0000,2.0000,4.0000,6.0000,0.0000,1.0000,1.5000,1.5000,3.0000,0.5000,0.0000,0.5000,1.5000,2.5000,0.5000,1.5000,5.0000,9.5000,0.6764997392892838,25.635906219482422,342.0449981689453,1,S17G01N52,55
104,0.6667,2.0000,4.0000,0.6667,0.6667,0.0000,0.0000,5.3333,10.0000,10.3333,0.0000,1.3333,3.6667,5.3333,0.0000,2.3333,3.3333,6.3333,6.6667,0.6667,0.0000,0.0000,0.3333,1.0000,0.6667,0.6667,6.3333,14.3333,0.5323264598846436,5.55555534362793,870.9960784912109,1,S17G01N53,65
105,1.0000,2.0000,4.5000,0.5000,0.5000,0.0000,0.0000,5.5000,10.0000,11.0000,0.0000,2.0000,1.0000,2.0000,0.0000,1.0000,4.0000,7.5000,8.0000,1.0000,0.0000,0.0000,1.0000,1.5000,1.0000,1.0000,5.5000,12.0000,0.40334007143974304,4.393672943115234,490.60848236083984,2,S17G01N53,70
106,3.0000,1.5000,4.5000,0.5000,0.5000,0.0000,0.0000,5.5000,8.0000,9.5000,0.0000,2.5000,3.0000,4.0000,0.0000,2.5000,5.0000,7.5000,10.0000,0.5000,0.0000,1.0000,1.5000,0.5000,2.0000,0.5000,7.0000,17.0000,0.794026106595993,17.973066329956055,474.37837982177734,1,S17G01N54,50
107,2.0000,1.3333,3.6667,0.0000,0.3333,0.0000,0.0000,0.6667,3.3333,8.3333,0.0000,4.6667,2.0000,2.0000,0.3333,2.0000,0.6667,2.6667,1.3333,1.0000,0.0000,1.3333,5.0000,2.3333,3.0000,1.6667,5.6667,7.3333,0.38213135798772174,14.354047457377115,423.25258382161456,2,S17G01N54,60
108,2.3333,0.0000,1.0000,0.3333,0.3333,0.0000,0.0000,3.3333,5.0000,7.0000,0.0000,3.6667,1.6667,3.6667,0.0000,2.0000,3.0000,4.6667,6.0000,1.0000,0.0000,0.6667,2.0000,0.3333,1.3333,2.3333,3.0000,10.3333,0.6677166620890299,16.361090342203777,362.43666076660156,1,S17G01N55,10
109,0.3333,0.3333,4.3333,0.0000,0.0000,0.0000,0.0000,3.6667,5.6667,5.6667,0.0000,2.3333,2.0000,2.3333,0.0000,1.3333,2.6667,4.0000,5.3333,0.3333,0.0000,0.0000,0.0000,0.6667,0.6667,1.6667,5.6667,9.3333,0.4063421885172526,1.6600265502929688,585.1093343098959,2,S17G01N55,35
110,1.0000,1.0000,3.5000,0.5000,0.5000,0.0000,0.0000,2.0000,3.5000,3.5000,0.0000,0.5000,0.5000,1.0000,1.0000,0.5000,1.5000,2.5000,3.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.5000,4.0000,4.5000,0.28553298115730286,54.59558820724487,1039.7054748535156,1,S17G01N56,06
111,3.5000,0.0000,4.5000,0.5000,0.5000,0.0000,0.0000,7.0000,11.0000,12.0000,0.0000,2.5000,0.0000,0.0000,0.0000,3.0000,6.5000,9.0000,13.0000,1.5000,0.0000,0.0000,1.0000,2.5000,0.5000,2.0000,7.5000,14.0000,0.3333333432674408,35.18518388271332,520.7184524536133,2,S17G01N56,55
112,2.0000,0.6667,3.6667,0.0000,0.0000,0.0000,0.0000,1.3333,3.3333,6.0000,0.0000,1.3333,0.6667,0.6667,0.0000,0.0000,1.3333,2.3333,2.6667,0.6667,0.0000,1.0000,2.6667,1.3333,0.3333,1.0000,3.6667,6.3333,0.34503384431203205,14.2384246190389,264.4468180338542,1,S17G01N57,16
113,2.0000,0.3333,3.6667,0.0000,0.0000,0.0000,0.0000,3.6667,6.3333,7.3333,0.0000,2.0000,0.0000,0.6667,0.3333,2.6667,3.0000,4.3333,6.0000,0.6667,0.0000,0.0000,1.0000,1.3333,1.6667,0.3333,6.3333,7.3333,0.3111849327882131,23.83417510986328,817.0255381266276,2,S17G01N57,30
114,0.6667,0.3333,2.3333,0.0000,0.0000,0.0000,0.0000,2.6667,5.0000,5.6667,0.0000,2.6667,2.0000,2.6667,0.3333,1.3333,2.6667,4.0000,5.3333,0.6667,0.0000,0.6667,0.6667,1.3333,1.3333,1.3333,3.6667,9.3333,0.5351089636484782,7.179986794789632,247.76736195882162,2,S17G01N58,60
115,0.6667,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1.6667,3.3333,5.6667,0.0000,2.6667,1.3333,2.0000,0.0000,0.6667,1.3333,2.0000,2.6667,0.0000,0.0000,0.6667,2.3333,0.3333,1.6667,1.0000,1.6667,6.6667,0.5178710520267487,9.764560063680014,167.67180633544922,1,S17G01N58,70
116,2.3333,1.3333,3.0000,0.0000,0.0000,0.0000,0.0000,2.0000,5.6667,6.0000,0.0000,3.6667,2.6667,3.0000,0.0000,1.3333,2.0000,3.0000,4.0000,1.3333,0.0000,0.0000,0.3333,1.6667,2.6667,1.0000,4.3333,6.6667,0.3006395399570465,22.503349145253498,496.1511535644531,1,S17G01N59,06
117,2.3333,0.3333,3.0000,1.0000,1.0000,0.0000,0.0000,3.6667,6.3333,7.3333,0.0000,1.0000,1.6667,1.6667,0.3333,1.6667,3.0000,4.6667,6.0000,0.0000,0.0000,0.3333,1.0000,1.0000,0.6667,0.3333,4.6667,10.0000,0.5698194702466329,20.845845540364582,466.94920857747394,2,S17G01N59,16
118,1.6667,0.3333,2.6667,0.0000,0.0000,0.0000,0.0000,3.0000,5.6667,7.0000,0.0000,1.6667,0.3333,1.0000,0.0000,1.6667,2.0000,3.6667,4.0000,1.6667,0.0000,0.3333,1.3333,2.0000,0.3333,1.3333,4.3333,7.3333,0.47057020167509717,14.769314448038736,519.4448420206705,2,S17G01N60,30
119,2.3333,0.3333,2.6667,0.0000,0.0000,0.0000,0.0000,2.0000,4.3333,8.3333,0.0000,2.6667,2.3333,2.6667,0.3333,1.6667,1.6667,4.0000,3.3333,0.3333,0.0000,1.0000,4.0000,3.3333,1.0000,1.6667,4.3333,9.3333,0.49280237158139545,16.479713598887127,364.013178507487,1,S17G01N60,55
120,2.3333,0.3333,3.6667,0.0000,0.0000,0.0000,0.0000,3.6667,6.3333,10.6667,0.0000,4.0000,1.6667,1.6667,0.0000,0.3333,2.6667,4.0000,5.3333,0.6667,0.0000,1.3333,4.3333,1.6667,1.3333,2.6667,4.0000,13.0000,0.5530254046122233,16.923076629638672,314.47098032633465,1,S17G01N61,60
121,0.6667,1.0000,5.6667,1.3333,1.3333,0.0000,0.0000,4.0000,7.3333,9.0000,0.0000,3.3333,1.3333,2.3333,0.3333,1.0000,4.0000,6.6667,8.0000,0.6667,0.0000,0.6667,1.6667,3.0000,1.3333,2.0000,6.6667,11.3333,0.38636305928230286,12.787837664286295,668.4158833821615,2,S17G01N61,65
122,2.3333,0.0000,1.0000,1.0000,1.0000,0.0000,0.0000,2.3333,4.0000,6.0000,0.0000,1.0000,2.3333,3.3333,0.0000,0.3333,2.0000,3.3333,4.0000,1.3333,0.0000,1.3333,2.0000,1.3333,0.0000,1.0000,1.3333,11.0000,0.4986732403437297,14.634160995483398,154.4407501220703,1,S17G01N62,16
123,0.5000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,1.0000,1.5000,2.5000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1.5000,2.0000,0.0000,0.0000,0.0000,1.0000,3.0000,0.5000,0.5000,1.5000,2.0000,0.5,7.142857074737549,382.70005798339844,2,S17G01N62,50
124,1.0000,0.0000,0.0000,0.6667,0.6667,0.3333,0.0000,2.6667,3.6667,4.0000,0.0000,0.3333,1.6667,2.0000,0.0000,0.0000,2.3333,3.3333,4.6667,2.3333,0.3333,0.3333,0.3333,1.3333,0.3333,0.0000,0.0000,8.0000,1.0838607549667358,20.243204434712727,0.0,1,S17G01N63,35
125,0.3333,0.0000,1.6667,1.3333,1.3333,0.0000,0.0000,3.3333,5.0000,5.0000,0.0000,0.3333,1.3333,2.3333,0.0000,2.3333,3.3333,4.6667,6.6667,0.3333,0.0000,0.0000,0.0000,1.3333,0.3333,0.0000,4.0000,8.0000,0.41846251487731934,2.158894697825114,383.9966634114583,2,S17G01N63,65
126,0.3333,0.6667,3.0000,0.3333,0.3333,0.0000,0.0000,5.6667,8.6667,9.0000,0.0000,2.3333,2.6667,4.3333,0.0000,2.0000,4.6667,7.6667,9.3333,1.3333,0.0000,0.0000,0.3333,0.3333,1.3333,1.0000,5.0000,14.0000,0.4601881305376689,1.3842746416727703,837.801035563151,2,S17G01N64,10
127,5.3333,0.0000,4.6667,1.3333,1.3333,0.3333,0.0000,4.3333,7.0000,10.3333,0.0000,3.6667,4.0000,5.0000,0.0000,2.3333,3.6667,5.0000,7.3333,0.6667,0.3333,1.6667,3.3333,2.0000,2.0000,1.6667,7.0000,17.6667,0.7239254713058472,26.683033625284832,615.869873046875,1,S17G01N64,55
128,3.6667,1.0000,2.3333,0.3333,0.3333,0.0000,0.0000,4.0000,6.6667,7.3333,0.0000,3.0000,2.3333,3.0000,0.0000,0.3333,3.6667,5.6667,7.3333,0.6667,0.0000,0.0000,0.6667,1.6667,2.3333,0.6667,2.6667,10.3333,0.5526315867900848,27.89392153422038,625.100341796875,1,S17G01N65,30
129,2.5000,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,2.0000,5.0000,7.0000,0.0000,1.0000,3.0000,4.0000,0.5000,2.0000,0.5000,3.0000,1.0000,1.5000,0.0000,0.5000,2.0000,1.0000,0.0000,1.0000,3.5000,8.5000,0.38615962862968445,18.605310440063477,795.5629577636719,2,S17G01N65,70
130,1.3333,0.3333,1.3333,0.0000,0.0000,0.0000,0.0000,1.3333,2.3333,2.3333,0.0000,0.6667,1.6667,2.0000,0.3333,0.3333,1.3333,1.6667,2.6667,0.0000,0.0000,0.0000,0.0000,0.3333,0.3333,0.3333,1.6667,4.3333,0.22475794951121011,40.66471163431803,331.75356038411456,1,S17G01N66,06
131,1.6667,0.0000,3.3333,0.3333,0.6667,0.0000,0.0000,4.6667,7.0000,7.0000,0.0000,2.0000,1.6667,2.0000,0.0000,2.6667,4.6667,6.0000,9.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.3333,0.6667,6.0000,11.0000,0.49573685725529987,6.003842671712239,643.3937377929688,2,S17G01N66,35
132,2.3333,1.0000,3.3333,0.6667,0.6667,0.0000,0.0000,2.0000,3.6667,6.0000,0.0000,2.3333,0.3333,0.3333,0.3333,1.0000,1.3333,2.6667,2.6667,1.0000,0.0000,1.3333,2.3333,1.0000,0.0000,2.3333,4.3333,8.3333,0.7087991833686829,17.445054690043133,490.8000793457031,1,S17G01N67,16
133,3.3333,0.3333,3.3333,0.0000,0.0000,0.0000,0.0000,1.6667,4.6667,5.6667,0.0000,2.6667,1.6667,2.0000,0.0000,1.3333,1.6667,3.6667,3.3333,1.6667,0.0000,0.3333,1.0000,1.3333,1.3333,1.3333,4.6667,6.0000,0.3944730758666992,31.481480916341145,502.66604868570965,2,S17G01N67,60
134,0.6667,0.3333,2.6667,0.0000,0.0000,0.0000,0.0000,2.6667,3.3333,3.6667,0.0000,1.6667,0.3333,0.3333,0.0000,0.3333,2.0000,2.6667,4.0000,1.0000,0.0000,0.3333,0.3333,0.6667,1.3333,0.3333,3.0000,6.6667,0.3192847967147827,11.24708620707194,222.03445943196616,2,S17G01N68,30
135,2.3333,1.6667,1.6667,0.6667,0.6667,0.0000,0.0000,2.3333,4.0000,5.6667,0.0000,1.6667,2.3333,2.6667,0.0000,1.0000,2.6667,4.0000,5.3333,0.6667,0.0000,1.3333,1.6667,1.3333,1.0000,0.6667,2.6667,11.0000,0.8735202352205912,13.724706331888834,850.0869547526041,1,S17G01N68,50
136,2.6667,0.0000,2.0000,0.3333,0.3333,0.0000,0.0000,2.6667,6.6667,8.0000,0.0000,1.3333,3.0000,4.0000,0.0000,1.6667,2.0000,3.6667,4.0000,1.3333,0.0000,0.0000,1.3333,0.6667,1.0000,0.3333,3.6667,8.3333,0.33184749881426495,10.449321111043295,518.1488609313965,2,S17G01N69,10
137,2.0000,0.6667,4.0000,1.3333,1.3333,0.0000,0.0000,4.0000,4.6667,5.3333,0.0000,2.6667,0.6667,0.6667,0.0000,1.3333,4.0000,4.6667,8.0000,0.0000,0.0000,0.0000,0.6667,1.3333,1.3333,1.3333,5.3333,8.6667,0.3938923478126526,20.197740236918133,434.3705647786458,1,S17G01N69,65
138,4.0000,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,2.6667,5.3333,9.3333,0.0000,3.3333,1.0000,2.0000,0.0000,1.0000,1.6667,2.6667,3.3333,0.3333,0.0000,1.3333,4.0000,1.6667,2.0000,1.3333,6.0000,10.3333,0.516191840171814,24.43180052439372,461.56293233235675,2,S17G01N70,55
139,2.6667,0.0000,5.0000,0.3333,0.3333,0.0000,0.0000,3.3333,7.3333,10.6667,0.0000,2.6667,1.3333,3.6667,0.0000,2.0000,3.3333,5.6667,6.6667,0.6667,0.0000,0.6667,3.3333,1.0000,1.6667,1.0000,7.0000,10.0000,0.42316194375356037,14.22459077835083,687.1069844563802,1,S17G01N70,60
140,1.3333,0.6667,2.0000,0.6667,0.6667,0.0000,0.0000,4.0000,6.0000,6.3333,0.0000,2.0000,1.6667,2.6667,0.0000,0.6667,3.6667,4.0000,7.3333,0.0000,0.0000,0.0000,0.3333,1.3333,0.6667,1.3333,2.6667,9.6667,0.5845685005187988,11.907756805419922,313.22654215494794,1,S17G01N71,06
141,1.3333,0.0000,3.0000,0.3333,0.3333,0.0000,0.0000,4.3333,8.6667,10.0000,0.0000,3.6667,2.0000,4.0000,0.0000,2.3333,3.0000,6.3333,6.0000,1.6667,0.0000,0.6667,1.3333,1.6667,2.3333,1.3333,5.3333,12.6667,0.5285195608933767,8.926635901133219,610.6939188639323,2,S17G01N71,70
142,2.0000,1.5000,3.0000,2.0000,2.0000,0.0000,0.0000,6.0000,8.5000,11.0000,0.0000,1.0000,1.0000,1.0000,1.0000,1.0000,5.5000,6.5000,11.0000,1.5000,0.0000,0.0000,2.5000,3.5000,0.0000,1.0000,4.0000,13.0000,0.4657258093357086,13.229376316070557,286.1553611755371,2,S17G01N72,16
143,5.0000,1.5000,3.5000,0.5000,0.5000,0.0000,0.0000,4.5000,9.0000,11.0000,0.0000,3.5000,2.5000,2.5000,0.0000,3.0000,3.5000,6.5000,7.0000,0.5000,0.0000,1.0000,2.0000,4.5000,0.5000,3.0000,6.5000,14.5000,0.5485880523920059,27.092198371887207,456.79766845703125,1,S17G01N72,35
144,4.3333,1.3333,2.6667,0.0000,0.0000,0.0000,0.0000,4.0000,7.3333,9.3333,0.0000,1.6667,2.3333,3.3333,0.0000,1.3333,4.0000,7.0000,8.0000,0.6667,0.0000,1.0000,2.0000,1.3333,1.0000,0.6667,4.0000,13.3333,0.6218609611193339,18.206627527872723,418.9567159016927,1,S17G01N73,10
145,2.0000,1.0000,2.6667,0.0000,0.0000,0.0000,0.0000,2.0000,7.0000,9.6667,0.0000,2.6667,1.6667,3.3333,0.0000,2.0000,2.0000,5.3333,4.0000,1.0000,0.0000,0.6667,2.6667,1.6667,1.3333,1.3333,4.6667,7.6667,0.24767712752024332,9.491466204325357,466.3910776774089,2,S17G01N73,60
146,0.6667,0.0000,1.3333,0.0000,0.0000,0.0000,0.0000,1.3333,3.6667,4.0000,0.0000,2.0000,1.6667,3.0000,0.0000,2.6667,1.3333,3.3333,2.6667,0.3333,0.0000,0.0000,0.3333,1.0000,1.6667,0.3333,4.0000,4.3333,0.4061696728070577,9.107468287150065,495.1502278645833,2,S17G01N74,50
147,3.3333,1.6667,4.6667,1.0000,1.0000,0.0000,0.0000,4.6667,8.0000,8.3333,0.0000,2.0000,2.6667,2.6667,0.0000,1.3333,3.6667,6.0000,7.3333,0.3333,0.0000,0.0000,0.3333,1.6667,2.0000,0.0000,6.0000,12.0000,0.5857334633668264,18.144217173258465,675.3936869303385,1,S17G01N74,70
148,1.0000,0.5000,2.0000,0.0000,0.0000,0.5000,0.0000,2.0000,4.5000,5.5000,0.0000,3.0000,1.5000,2.0000,0.0000,0.0000,1.0000,2.0000,2.0000,0.0000,0.5000,0.0000,1.0000,0.0000,3.0000,0.0000,2.0000,5.5000,0.4312996119260788,11.11111068725586,323.8872947692871,1,S17G01N75,30
149,3.5000,1.0000,5.0000,1.5000,2.0000,0.0000,0.0000,3.5000,5.5000,5.5000,0.0000,2.5000,2.5000,6.0000,0.0000,1.5000,3.5000,5.0000,7.0000,1.0000,0.0000,0.0000,0.0000,2.5000,1.5000,1.0000,6.5000,9.5000,0.44547872245311737,36.0791130065918,353.4263973236084,2,S17G01N75,65
150,1.0000,1.3333,2.3333,1.0000,1.0000,0.0000,0.0000,5.0000,8.0000,12.3333,0.0000,2.6667,2.3333,3.0000,0.0000,2.6667,3.3333,4.6667,6.6667,1.0000,0.0000,1.0000,4.3333,1.3333,1.3333,1.3333,5.0000,15.3333,0.5824047128359476,8.31443707148234,397.8430582682292,1,S17G01N76,30
151,2.0000,0.6667,2.3333,0.3333,0.3333,0.0000,0.0000,2.3333,4.3333,6.0000,0.0000,2.6667,1.3333,3.0000,0.0000,0.3333,2.0000,3.3333,4.0000,0.3333,0.0000,1.0000,1.6667,2.0000,1.6667,1.0000,2.6667,9.0000,0.73213263352712,17.03131675720215,291.77771759033203,2,S17G01N76,60
152,4.0000,0.3333,2.3333,0.0000,0.0000,0.0000,0.0000,2.3333,4.3333,7.0000,0.0000,2.0000,0.3333,2.3333,0.0000,1.0000,2.0000,3.3333,4.0000,1.6667,0.0000,0.3333,2.6667,0.6667,1.3333,0.6667,3.3333,6.0000,0.35568202038606006,26.565211296081543,421.92115783691406,1,S17G01N77,35
153,2.3333,0.6667,4.0000,1.0000,1.0000,0.0000,0.0000,3.3333,7.3333,7.6667,0.0000,1.3333,3.6667,4.6667,0.0000,1.3333,2.6667,6.0000,5.3333,0.6667,0.0000,0.0000,0.3333,2.3333,1.0000,0.3333,5.3333,10.3333,0.5759428143501282,14.236539204915365,732.6532491048177,2,S17G01N77,70
154,1.6667,0.0000,3.6667,0.6667,0.6667,0.0000,0.0000,6.3333,10.0000,12.0000,0.0000,2.6667,1.6667,2.6667,0.0000,2.0000,5.3333,8.0000,10.6667,1.3333,0.0000,0.0000,2.0000,1.6667,1.3333,1.3333,5.6667,14.3333,0.5159300367037455,12.196798006693522,341.8883768717448,1,S17G01N78,55
155,2.5000,2.0000,4.5000,1.0000,1.0000,0.0000,0.0000,3.5000,5.0000,5.0000,0.0000,2.0000,1.0000,1.0000,0.5000,0.0000,2.5000,3.5000,5.0000,0.5000,0.0000,0.0000,0.0000,1.0000,1.0000,1.0000,4.5000,8.0000,0.36764705181121826,59.44584369659424,324.5408935546875,2,S17G01N78,65
